iterations,time,residual,fitness,Cond_num,dt_step
0,0.0,1055.0367708777032,0.4400587995099756,0,True
1,0.1659560203552246,358.4029716162198,0.8097842693965772,0,True
2,0.24989628791809082,272.02660981727723,0.8556269215720311,0,True
3,0.3413560390472412,234.4164155486799,0.8755878346991648,0,True
4,0.4352700710296631,206.92107713671118,0.8901804756603602,0,True
5,0.522191047668457,182.74373787896363,0.9030121501027356,0,True
6,0.6067519187927246,155.15243572472224,0.9176557220404948,0,True
7,0.6913537979125977,124.12319047488745,0.9341239185195974,0,True
8,0.7781016826629639,96.65294974299998,0.948703239352526,0,True
9,0.8650858402252197,80.34469546183024,0.9573585428757369,0,True
10,0.9485816955566406,69.8928514425411,0.9629056652595629,0,True
11,1.0367586612701416,56.0494011095284,0.9702528197970701,0,True
12,1.1251165866851807,38.715742918835154,0.9794523374291486,0,True
13,1.2096226215362549,26.083509405696823,0.9861566611015193,0,True
14,1.2960388660430908,19.58538837080561,0.9896054183331554,0,True
15,1.3805007934570312,16.210321338043098,0.9913966725701875,0,True
16,1.4683988094329834,14.044245418883033,0.9925462771944112,0,True
17,1.552905559539795,12.377162431566735,0.993431050573881,0,True
18,1.6387965679168701,10.97605950583512,0.9941746599682642,0,True
19,1.723928689956665,9.75779817254089,0.9948212295782577,0,True
20,1.8083605766296387,8.685160980569036,0.9953905118758437,0,True
21,1.8925297260284424,7.736149548326094,0.9958941820940929,0,True
22,1.9771504402160645,6.8947422951662825,0.9963407433898128,0,True
23,2.0621893405914307,6.147918553927646,0.9967371062406315,0,True
24,2.146071434020996,5.484578027747302,0.9970891619232539,0,True
25,2.2358152866363525,4.895067525423834,0.9974020336898919,0,True
26,2.3197250366210938,4.3709202303505705,0.9976802151464422,0,True
27,2.4038822650909424,3.904680238024739,0.9979276633759501,0,True
28,2.4888720512390137,3.4897683265536124,0.9981478701784234,0,True
29,2.573606014251709,3.1203720458807473,0.9983439204039377,0,True
30,2.6575489044189453,2.791352594220528,0.9985185413762417,0,True
31,2.742072582244873,2.4981645175382927,0.998674145510769,0,True
32,2.8261406421661377,2.2367857714647195,0.9988128674329796,0,True
33,2.9099247455596924,2.003656450535297,0.9989365964966804,0,True
34,2.995482921600342,1.7956249125739048,0.9990470053775092,0,True
35,3.081926107406616,1.6099002913136458,0.9991455752759807,0,True
36,3.166365146636963,1.4440105850717246,0.9992336181611445,0,True
37,3.252190113067627,1.2957656385540914,0.9993122964173068,0,True
38,3.343629837036133,1.1632244306308333,0.9993826402054358,0,True
39,3.4286599159240723,1.044666172542187,0.9994455628022538,0,True
40,3.512946844100952,0.9385647647942366,0.9995018741567658,0,True
41,3.598397970199585,0.8435662442577371,0.9995522928597933,0,True
42,3.6827406883239746,0.758468859235053,0.9995974567187634,0,True
43,3.768991708755493,0.682205470327258,0.9996379320981219,0,True
44,3.853513717651367,0.6138280333843845,0.99967422215472,0,True
45,3.9392857551574707,0.5524938821777535,0.9997067741180313,0,True
46,4.023366689682007,0.4974536363899384,0.999735985707762,0,True
47,4.1069395542144775,0.44804052208717565,0.9997622108018122,0,True
48,4.193037271499634,0.403660946737396,0.99978576443841,0,True
49,4.27615213394165,0.3637861811264589,0.9998069272307806,0,True
50,4.359914064407349,0.3279450113079886,0.9998259492669874,0,True
51,4.443366289138794,0.2957172563015872,0.9998430535502935,0,True
52,4.526928186416626,0.26672802709804916,0.9998584390460881,0,True
53,4.611122131347656,0.24064266392352,0.9998722833688399,0,True
54,4.694544076919556,0.21716226467172406,0.9998847451552989,0,True
55,4.780400037765503,0.1960197161745104,0.9998959661708253,0,True
56,4.864991903305054,0.17697618231119785,0.9999060731732611,0,True
57,4.950002908706665,0.15981800426217274,0.9999151795580622,0,True
58,5.035101890563965,0.1443539575934588,0.9999233868140509,0,True
59,5.119576930999756,0.13041278801034017,0.9999307858312683,0,True
60,5.20439887046814,0.11784108213633278,0.9999374580310186,0,True
61,5.288651704788208,0.10650131519746885,0.9999434764020255,0,True
62,5.372028827667236,0.0962701755749003,0.9999489063896437,0,True
63,5.457547664642334,0.08703701024195039,0.9999538067209152,0,True
64,5.5415966510772705,0.07870253241177506,0.9999582300904607,0,True
65,5.627601623535156,0.0711775587033841,0.9999622238307058,0,True
66,5.712541818618774,0.06438199366384524,0.9999658304508268,0,True
67,5.800304651260376,0.058243859201204666,0.9999690881518611,0,True
68,5.8865885734558105,0.05269842335176585,0.9999720312890982,0,True
69,5.97036337852478,0.04768751205591672,0.999974690737341,0,True
70,6.054915189743042,0.04315875050926601,0.9999770942935461,0,True
71,6.138498544692993,0.03906501523503151,0.9999792669676246,0,True
72,6.222205638885498,0.035363908582419924,0.9999812312613434,0,True
73,6.307750701904297,0.03201718661314943,0.9999830074719637,0,True
74,6.392499685287476,0.028990462427360898,0.9999846138496947,0,True
75,6.4764275550842285,0.02625274547342987,0.999986066842197,0,True
76,6.56046986579895,0.023776033400791454,0.999987381311199,0,True
77,6.644582748413086,0.021535141526771964,0.9999885706230038,0,True
78,6.7285356521606445,0.019507345830295193,0.9999896468379642,0,True
79,6.8128767013549805,0.017672154808021614,0.9999906208315656,0,True
80,6.89712381362915,0.01601105834239284,0.9999915024277098,0,True
81,6.9818809032440186,0.014507345359483578,0.9999923004954892,0,True
82,7.066566705703735,0.013146029042672825,0.9999930229888787,0,True
83,7.152511835098267,0.011913352695020458,0.9999936772089902,0,True
84,7.2406158447265625,0.010797100164160649,0.99999426963932,0,True
85,7.324809789657593,0.009786107517685959,0.9999948062049183,0,True
86,7.409083843231201,0.008870489371174092,0.9999952921522695,0,True
87,7.496856927871704,0.008041193632351982,0.9999957322856036,0,True
88,7.580310821533203,0.007289805628928607,0.9999961310708518,0,True
89,7.665741920471191,0.006609152093469719,0.9999964923150931,0,True
90,7.752210855484009,0.0059922568256292035,0.9999968197208162,0,True
91,7.836253881454468,0.005433328903182784,0.9999971163614457,0,True
92,7.921791076660156,0.004926864275051407,0.9999973851581547,0,True
93,8.00605297088623,0.004467777606566105,0.9999976288098902,0,True
94,8.090535163879395,0.004051718527087863,0.9999978496255308,0,True
95,8.175295352935791,0.003674549589647037,0.9999980498009498,0,True
96,8.260013341903687,0.003332709562032701,0.999998231226205,0,True
97,8.344675540924072,0.003022781133253359,0.999998395714971,0,True
98,8.429631233215332,0.0027416609016655447,0.9999985449143205,0,True
99,8.519132137298584,0.0024867613265946486,0.9999986801975429,0,True
