iterations,time,residual,fitness,cond_num
0,0.0,47930.822173907276,0.0012737127375267443,12.716817741840687
1,0.0,112601.72606329744,-1.3462627743482254,9.591494034789646
2,0.007461071014404297,7096.708975733175,0.8521270972277486,6.030943713973211
3,0.015685081481933594,1775.809914461143,0.9629977546323176,5.403438174617744
4,0.022539854049682617,1774.7457311174364,0.9630199288373829,5.403370735228958
5,0.03454184532165527,1774.802293788329,0.9630187502507503,5.403372445189136
6,0.040738821029663086,1774.8024622113428,0.963018746741349,5.403372462493544
7,0.052641868591308594,1774.8024624492505,0.9630187467363918,5.403372462489697
8,0.059392690658569336,1774.8024624500827,0.9630187467363744,5.403372462489818
9,0.06653451919555664,1774.8024624500724,0.9630187467363747,5.403372462489803
10,0.07357048988342285,1774.802462450072,0.9630187467363747,5.403372462489813
11,0.07936668395996094,1774.8024624500686,0.9630187467363747,5.403372462489811
12,0.08956265449523926,1774.8024624500772,0.9630187467363746,5.403372462489806
13,0.09608960151672363,1774.8024624500727,0.9630187467363747,5.40337246248981
14,0.10162568092346191,1774.8024624500692,0.9630187467363747,5.403372462489807
15,0.11150979995727539,1774.802462450071,0.9630187467363747,5.403372462489801
16,0.11787986755371094,1774.8024624500706,0.9630187467363747,5.403372462489805
17,0.1233818531036377,1774.8024624500736,0.9630187467363746,5.403372462489813
18,0.1332709789276123,1774.802462450071,0.9630187467363747,5.403372462489797
19,0.14022588729858398,1774.802462450071,0.9630187467363747,5.403372462489813
20,0.14829397201538086,1774.8024624500715,0.9630187467363747,5.403372462489814
21,0.15455389022827148,1774.8024624500754,0.9630187467363746,5.4033724624898
22,0.1629788875579834,1774.8024624500702,0.9630187467363747,5.403372462489806
23,0.167954683303833,1774.802462450076,0.9630187467363746,5.403372462489807
24,0.17333006858825684,1774.8024624500758,0.9630187467363746,5.403372462489812
25,0.17897510528564453,1774.8024624500677,0.9630187467363748,5.403372462489809
26,0.18654298782348633,1774.8024624500733,0.9630187467363747,5.4033724624898065
27,0.19163727760314941,1774.802462450074,0.9630187467363746,5.403372462489811
28,0.1965341567993164,1774.8024624500733,0.9630187467363747,5.403372462489818
29,0.20281624794006348,1774.8024624500729,0.9630187467363747,5.40337246248981
30,0.21007418632507324,1774.8024624500736,0.9630187467363746,5.403372462489809
31,0.21515488624572754,1774.802462450074,0.9630187467363746,5.4033724624898145
32,0.22301912307739258,1774.8024624500688,0.9630187467363747,5.4033724624898145
33,0.22774410247802734,1774.8024624500695,0.9630187467363747,5.403372462489802
34,0.23272991180419922,1774.8024624500706,0.9630187467363747,5.403372462489803
35,0.2385556697845459,1774.8024624500747,0.9630187467363746,5.403372462489805
36,0.2451767921447754,1774.8024624500758,0.9630187467363746,5.403372462489807
37,0.2521059513092041,1774.802462450071,0.9630187467363747,5.403372462489813
38,0.26021885871887207,1774.8024624500754,0.9630187467363746,5.403372462489805
39,0.26737165451049805,1774.802462450075,0.9630187467363746,5.4033724624898065
40,0.27369141578674316,1774.8024624500713,0.9630187467363747,5.403372462489811
41,0.28014230728149414,1774.8024624500767,0.9630187467363746,5.403372462489802
42,0.28668928146362305,1774.802462450069,0.9630187467363747,5.403372462489802
43,0.2921864986419678,1774.8024624500702,0.9630187467363747,5.403372462489797
44,0.29895639419555664,1774.8024624500727,0.9630187467363747,5.4033724624898065
45,0.3053262233734131,1774.8024624500677,0.9630187467363748,5.4033724624898
46,0.31261110305786133,1774.8024624500715,0.9630187467363747,5.403372462489818
47,0.3183741569519043,1774.8024624500772,0.9630187467363746,5.403372462489813
48,0.32439589500427246,1774.802462450073,0.9630187467363747,5.403372462489803
49,0.33019089698791504,1774.8024624500756,0.9630187467363746,5.403372462489809
50,0.33699893951416016,1774.802462450077,0.9630187467363746,5.403372462489804
51,0.34343695640563965,1774.8024624500702,0.9630187467363747,5.403372462489815
52,0.35004281997680664,1774.802462450082,0.9630187467363744,5.403372462489807
53,0.3590078353881836,1774.8024624500763,0.9630187467363746,5.40337246248981
54,0.3651878833770752,1774.8024624500667,0.9630187467363748,5.403372462489809
55,0.3723180294036865,1774.8024624500667,0.9630187467363748,5.403372462489803
56,0.377471923828125,1774.802462450073,0.9630187467363747,5.403372462489806
57,0.3836629390716553,1774.8024624500763,0.9630187467363746,5.403372462489804
58,0.3903532028198242,1774.8024624500708,0.9630187467363747,5.403372462489803
59,0.396942138671875,1774.8024624500672,0.9630187467363748,5.403372462489822
60,0.4031352996826172,1774.8024624500722,0.9630187467363747,5.403372462489807
61,0.410189151763916,1774.8024624500724,0.9630187467363747,5.403372462489808
62,0.41701221466064453,1774.802462450074,0.9630187467363746,5.4033724624898065
63,0.4237701892852783,1774.8024624500724,0.9630187467363747,5.403372462489803
64,0.43105030059814453,1774.8024624500722,0.9630187467363747,5.403372462489798
65,0.43667030334472656,1774.8024624500722,0.9630187467363747,5.403372462489813
66,0.4442594051361084,1774.8024624500738,0.9630187467363746,5.403372462489807
67,0.4503633975982666,1774.802462450073,0.9630187467363747,5.403372462489808
68,0.45638346672058105,1774.8024624500713,0.9630187467363747,5.403372462489811
69,0.46267032623291016,1774.8024624500752,0.9630187467363746,5.403372462489803
70,0.46789121627807617,1774.8024624500763,0.9630187467363746,5.403372462489807
71,0.4739339351654053,1774.8024624500695,0.9630187467363747,5.403372462489803
72,0.48013973236083984,1774.8024624500738,0.9630187467363746,5.403372462489813
73,0.48628783226013184,1774.802462450078,0.9630187467363746,5.4033724624898065
74,0.4915781021118164,1774.8024624500706,0.9630187467363747,5.403372462489807
75,0.49747300148010254,1774.802462450075,0.9630187467363746,5.403372462489804
76,0.5030879974365234,1774.8024624500758,0.9630187467363746,5.4033724624898
77,0.5090057849884033,1774.8024624500738,0.9630187467363746,5.403372462489813
78,0.515399694442749,1774.8024624500704,0.9630187467363747,5.403372462489802
79,0.5218145847320557,1774.8024624500754,0.9630187467363746,5.4033724624898065
80,0.5277295112609863,1774.802462450072,0.9630187467363747,5.403372462489818
81,0.5338406562805176,1774.802462450069,0.9630187467363747,5.403372462489807
82,0.5402758121490479,1774.802462450077,0.9630187467363746,5.403372462489802
83,0.5460929870605469,1774.8024624500724,0.9630187467363747,5.403372462489821
84,0.555729866027832,1774.8024624500745,0.9630187467363746,5.4033724624898065
85,0.5621340274810791,1774.8024624500752,0.9630187467363746,5.403372462489801
86,0.5685360431671143,1774.8024624500736,0.9630187467363746,5.403372462489805
87,0.5754387378692627,1774.8024624500738,0.9630187467363746,5.403372462489811
88,0.5815529823303223,1774.802462450072,0.9630187467363747,5.403372462489806
89,0.5883610248565674,1774.8024624500729,0.9630187467363747,5.403372462489806
90,0.594883918762207,1774.802462450074,0.9630187467363746,5.403372462489809
91,0.6014838218688965,1774.8024624500754,0.9630187467363746,5.403372462489808
92,0.607874870300293,1774.8024624500708,0.9630187467363747,5.40337246248981
93,0.6134147644042969,1774.8024624500724,0.9630187467363747,5.403372462489813
94,0.6204485893249512,1774.8024624500697,0.9630187467363747,5.40337246248981
95,0.6282143592834473,1774.8024624500706,0.9630187467363747,5.403372462489806
96,0.6358902454376221,1774.8024624500695,0.9630187467363747,5.403372462489797
97,0.6464941501617432,1774.8024624500724,0.9630187467363747,5.4033724624898065
98,0.6530911922454834,1774.8024624500783,0.9630187467363746,5.403372462489808
99,0.6589131355285645,1774.8024624500738,0.9630187467363746,5.4033724624898065
